15.473974, 3.478961
0.015171, 3.461857
0.000000, 3.413263
0.000000, 3.377771
0.002377, 3.397034
0.015171, 3.345519
15.489145, 3.335528
0.015171, 3.328947
0.000000, 3.358607
15.489145, 3.354756
0.008344, 3.379334
0.000860, 3.416062
0.015171, 3.402860
0.015171, 3.408821
0.015171, 3.361515
0.015171, 3.390982
0.015171, 3.441634
0.015171, 3.421607
0.000000, 3.436606
0.000000, 3.421075
6.138010, 3.429100
15.489145, 3.460620
0.013198, 3.476667
0.015171, 3.463496
0.015171, 3.479851
0.015171, 3.500002
15.473974, 3.560757
0.015171, 3.577642
0.000000, 3.560708
0.015171, 3.549996
0.000202, 3.558236
0.015171, 3.553653
0.000000, 3.619880
0.000000, 3.581135
15.489145, 3.521525
0.015171, 3.529991
15.473974, 3.534091
0.007990, 3.468400
11.866920, 3.474709
0.015171, 3.435467
0.000000, 3.405925
0.015171, 3.407923
0.015171, 3.404244
6.147163, 3.415810
0.000000, 3.432418
0.000000, 3.428315
0.015171, 3.440797
0.015171, 3.463359
0.015171, 3.442146
0.014210, 3.428539
15.473974, 3.452973
0.000000, 3.485481
15.473974, 3.484910
0.015171, 3.472879
0.015171, 3.440646
15.473974, 3.436082
0.015171, 3.474805
0.015171, 3.441155
15.473974, 3.527750
0.000000, 3.560828
0.000000, 3.569438
8.156807, 3.508761
0.015171, 3.495840
0.002680, 3.445519
0.015171, 3.454174
0.000000, 3.469395
15.489145, 3.449012
0.015171, 3.373470
0.015171, 3.361415
0.000000, 3.335967
0.001568, 3.314946
0.000000, 3.317214
0.000000, 3.309187
0.015171, 3.337014
15.473974, 3.360495
0.010721, 3.357874
0.000000, 3.330289
0.000000, 3.366929
0.015171, 3.351325
0.000000, 3.376793
15.489145, 3.376373
15.489145, 3.337835
0.000000, 3.353161
15.473974, 3.333796
0.015171, 3.296411
0.000000, 3.314401
0.015171, 3.296072
0.000000, 3.275426
0.005815, 3.287025
0.015171, 3.330820
0.000000, 3.314941
15.319234, 3.359482
0.000000, 3.378803
0.000000, 3.389703
0.015171, 3.377988
3.816914, 3.377874
0.016688, 3.414163
0.008546, 3.379041
2.849285, 3.421055
7.021746, 3.384244
0.015171, 3.374041
0.000000, 3.370402
0.000000, 3.387781
0.000000, 3.380140
15.473974, 3.378523
0.015171, 3.462932
0.000000, 3.469532
0.015171, 3.498882
0.015171, 3.509967
0.000000, 3.562236
0.015171, 3.559168
0.015171, 3.559862
0.000000, 3.569727
0.015171, 3.578811
0.000000, 3.577279
0.015171, 3.546945
0.013755, 3.535483
0.015171, 3.554946
0.015171, 3.546771
15.489145, 3.517538
0.015171, 3.536602
0.015171, 3.497281
0.000000, 3.454136
0.015171, 3.468593
0.015171, 3.441370
0.004501, 3.459597
0.000000, 3.452036
0.015171, 3.457393
0.000000, 3.433610
0.015171, 3.447810
0.000000, 3.443922
4.601282, 3.461362
0.015171, 3.492612
7.803737, 3.526835
2.233107, 3.495184
0.000000, 3.483355
15.473974, 3.469144
15.489145, 3.531904
15.489145, 3.537844
15.473974, 3.547723
0.000000, 3.551279
15.489145, 3.523122
15.489145, 3.480369
0.000000, 3.527701
0.000000, 3.480471
15.489145, 3.486139
15.473974, 3.461315
15.489145, 3.428213
0.015171, 3.375813
15.473974, 3.400090
0.015171, 3.347912
7.184779, 3.346773
0.015171, 3.382977
0.015171, 3.365458
0.000000, 3.388186
0.000000, 3.332606
13.618918, 3.397905
0.015171, 3.386786
0.015171, 3.358584
0.015171, 3.333495
15.473974, 3.417565
2.424256, 3.442600
15.489145, 3.412864
0.000000, 3.386821
0.000000, 3.359372
0.015171, 3.353758
15.473974, 3.288620
15.473974, 3.298932
0.015171, 3.320317
0.015171, 3.303553
0.015171, 3.299166
0.000000, 3.323513
0.015171, 3.286359
0.000000, 3.326101
0.015171, 3.347604
0.000000, 3.339574
0.000000, 3.361275
8.983704, 3.371234
0.015171, 3.364595
10.894032, 3.348665
15.473974, 3.318992
0.000000, 3.299340
15.504315, 3.289352
9.290453, 3.324119
0.000000, 3.336422
0.015171, 3.299306
0.000000, 3.315661
15.473974, 3.376308
0.000000, 3.376570
0.000000, 3.393389
0.000000, 3.375930
0.010518, 3.383033
11.763861, 3.355394
2.387847, 3.327340
0.000000, 3.346832
14.250013, 3.323560
15.489145, 3.379524
0.000000, 3.384238
0.015171, 3.386904
0.015171, 3.418988
0.000000, 3.439505
15.489145, 3.381518
0.000000, 3.426206
0.000000, 3.420323
0.015171, 3.361384
0.015171, 3.400026
0.015171, 3.376896
0.000000, 3.362666
0.015171, 3.365465
15.473974, 3.406963
0.000000, 3.526698
0.015171, 3.669340
0.004298, 3.854164
0.015171, 4.040992
0.000000, 4.242955
0.010872, 4.468404
0.000000, 4.713952
15.473974, 4.981253
0.000000, 5.211047
